social_network,outbound_post,status,account,account_type,author_name,campaign_name,permalink,scheduledtime,publishedtime,tags,published_date,day_of_week,time_of_day,events_outbound_message,media_format_outbound_message,related_product_outbound_message,msft_learn_product_program_outbound_message,c_641deea526668532c520df4c,msft_learn_content_owner_outbound_message,msft_learn_primary_audience_outbound_message,primary_objective_outbound_message,media_type,permalink_1,account_1,msft_learn_approvers_outbound_message,msft_learn_pillar_outbound_message,msft_learn_cta_outbound_message,gdc_impressions_sum,gdc_total_engagements_sum,post_likes_and_reactions_sum,post_comments_sum,post_shares_sum,estimated_clicks_sum,gdc_total_engagement_views_sum,count_of_positive_comments_sum,count_of_neutral_comments_sum,count_of_negative_comments_sum,followers_at_post_time_sum,instagram_business_post_impressions_sum,x_poll_votes_sum,stories_alcance,stories_visitas_perfil,stories_navegacao,ER,ER w/o swipes,Week
LinkedIn,"What if one training experience could help you build skills you will apply across your entire career? The AI Credentials Accelerator training event gives you Microsoft Official Courseware taught by certified experts, so you build skills that will move your career forward, no matter your role.
Explore training on:
• Business workflows
• AI transformation
• Copilot Studio agents
• AI‑assisted development

Get started today! https://learn.microsoft.com/en-us/training/training-services-partners?wt.mc_id=credentials_aiaccelerator_social_wwl_linkedin",SENT,Microsoft Learn,LINKEDIN_COMPANY,Emma Casey,MSFT Learn | OBO (Universal),https://www.linkedin.com/feed/update/urn:li:share:7447251834735472641,2026-04-07 08:00:00,2026-04-07 08:00:01,,04-07-2026 08:00,Tuesday,08:00,, , ,Other, ,MSFT Learn | Microsoft created,General,,Photo,https://www.linkedin.com/feed/update/urn:li:share:7447251834735472641,Microsoft Learn,Credentials Approver Group,Informational,Microsoft Learn,34381,2678,436,9,58,1571,2678,8,1,0,1121736,0,,,,,7.79,7.79,202604-W1
LinkedIn,"AI is changing IT roles fast, and the expectations are higher than ever.

Today’s IT professionals aren’t just keeping systems running; they're securing AI workloads, managing hybrid environments, and supporting teams building intelligent apps and agents.

Microsoft Credentials are evolving to reflect that reality, validating AI skills in production environments with AI Certifications available today, and more coming soon! Get ready with free self-paced training, practice assessments, and additional exam readiness resources.

See which Certification works for you and get started.
Explore Microsoft Certifications on AI Skills Navigator: https://aiskillsnavigator.microsoft.com/credentials?UTM_Source=Credentials_social&UTM_Medium=social&UTM_Campaign=Linkedin",SENT,Microsoft Learn,LINKEDIN_COMPANY,Emma Casey,MSFT Learn | OBO (Universal),https://www.linkedin.com/feed/update/urn:li:ugcPost:7448535340681715713,2026-04-10 21:00:00,2026-04-10 21:00:13,,04-10-2026 21:00,Friday,21:00,, , ,Microsoft Certifications, ,MSFT Learn | Microsoft created,IT Pro,,Document,https://www.linkedin.com/feed/update/urn:li:ugcPost:7448535340681715713,Microsoft Learn,,Informational,ASN,34878,2369,415,19,62,1068,2369,9,9,1,1126317,0,,,,,6.79,4.48,202604-W2
LinkedIn,"Build job‑ready AI skills fast.

The AI Credentials Accelerator training event offers focused, expert‑led training for technical professionals ready to design, build, and scale AI solutions.

Learn how to:
✔ Create agents with Microsoft Copilot Studio
✔ Get started with AI‑assisted development
✔ Prepare secure, compliant AI environments with Microsoft 365 Copilot

Upgrade your skills with practical training built for real-world delivery.

👉 Explore AI training: https://lnkd.in/e946fgC3",SENT,Microsoft Learn,LINKEDIN_COMPANY,Marlon Zanatti,MSFT Learn | OBO (Universal),https://www.linkedin.com/feed/update/urn:li:share:7451011612020264961,2026-04-17 17:00:00,2026-04-17 17:00:01,,04-17-2026 17:00,Friday,17:00,, , ,Copilot, ,MSFT Learn | Microsoft created,Developer,,Photo,https://www.linkedin.com/feed/update/urn:li:share:7451011612020264961,Microsoft Learn,,Informational,Microsoft Learn,35808,2363,406,7,62,112,2363,3,3,1,1134619,0,,,,,6.6,6.6,202604-W3
X,"Cybersecurity, explained simply:
• Firewall = blocks obvious threats
• MFA = adds a second lock to your account
• Encryption = scrambles your data so only the right people can read it",SENT,Microsoft Learn,TWITTER,Emma Casey,MSFT Learn | AON (Universal),https://twitter.com/MicrosoftLearn/status/2040429180479824116,2026-04-04 10:00:00,2026-04-04 10:00:00,,04-04-2026 10:00,Saturday,10:00,, , ,Not aligned to a product, ,MSFT Learn | Agency (Dojo) created,IT Pro,,Text,https://twitter.com/MicrosoftLearn/status/2040429180479824116,Microsoft Learn,,Educational,,36646,1193,1011,26,145,0,1193,9,16,1,484444,0,,,,,3.26,3.26,202604-W1
X,Real talk: You don’t really understand a system until something breaks and you have to fix it.,SENT,Microsoft Learn,TWITTER,Emma Casey,MSFT Learn | AON (Universal),https://twitter.com/MicrosoftLearn/status/2044037958051807556,2026-04-14 09:00:00,2026-04-14 09:00:00,,04-14-2026 09:00,Tuesday,09:00,, , ,Not aligned to a product, ,MSFT Learn | Agency (Dojo) created,Developer,,Text,https://twitter.com/MicrosoftLearn/status/2044037958051807556,Microsoft Learn,,Conversation,,37055,1567,1304,49,197,0,1567,21,12,16,491926,0,,,,,4.23,4.23,202604-W2
LinkedIn,"AI is reshaping every part of an organization. Show you’re ready to apply AI in real business contexts to redesign processes, improve outcomes, protect personal and organizational data, and lead organization-wide AI adoption.

Microsoft Credentials are evolving to meet this moment, validating practical, job‑ready skills that translate directly into real business impact with AI-focused Certifications available today, with more coming soon!

Get ready with free self-paced training, practice assessments, and additional exam readiness resources. See which Certification works for you and get started!

Explore more Microsoft Certifications on AI Skills Navigator: https://aiskillsnavigator.microsoft.com/credentials/?UTM_Source=Credentials_social&UTM_Medium=social&UTM_Campaign=Linkedin",SENT,Microsoft Learn,LINKEDIN_COMPANY,Emma Casey,MSFT Learn | OBO (Universal),https://www.linkedin.com/feed/update/urn:li:ugcPost:7446964994082144256,2026-04-06 13:00:00,2026-04-06 13:00:13,,04-06-2026 13:00,Monday,13:00,, , ,Microsoft Certifications, ,MSFT Learn | Microsoft created,Biz User,,Document,https://www.linkedin.com/feed/update/urn:li:ugcPost:7446964994082144256,Microsoft Learn,Credentials Approver Group,Informational,ASN,39608,12267,519,11,89,1073,12267,7,4,0,1120593,0,,,,,30.97,4.27,202604-W1
LinkedIn,"AI is moving fast, and figuring out where to start shouldn’t feel complicated.

AI Skills Day breaks it down into practical, usable steps you can take back to your work.

Register now: http://aka.ms/AISkillsDay-2026",SENT,Microsoft Learn,LINKEDIN_COMPANY,Emma Casey,MSFT Learn | OBO (Universal),https://www.linkedin.com/feed/update/urn:li:share:7445168104202031104,2026-04-01 14:00:00,2026-04-01 14:00:01,,04-01-2026 14:00,Wednesday,14:00,, , ,Other, ,MSFT Learn | Microsoft created,Biz User,,Photo,https://www.linkedin.com/feed/update/urn:li:share:7445168104202031104,Microsoft Learn,Channel Partners Approver Group,Informational,Other,41298,4377,563,6,134,2903,4377,4,2,0,1116405,0,,,,,10.6,10.6,202604-W1
X,"Nobody:  
Absolutely nobody: 
That one person who just created their first agent:
|￣￣￣￣￣￣￣￣￣￣￣￣￣￣| 
|                                                               |
|                   I shouldn't have             | 
|                   this much power.          | 
|＿＿＿＿＿＿＿＿＿＿＿＿＿＿| 
  \ (•◡•) /   
     \      /   
     ——    
      |    |    
      |_  |_",SENT,Microsoft Learn,TWITTER,SprinklrSystem ,MSFT Learn | AON (Universal),https://twitter.com/MicrosoftLearn/status/2041548145532805546,2026-04-07 12:06:22,2026-04-07 12:06:22,,04-07-2026 12:06,Tuesday,12:00,, , ,Not aligned to a product, ,MSFT Learn | Microsoft created,General,,Text,https://twitter.com/MicrosoftLearn/status/2041548145532805546,Microsoft Learn,,Conversation,,41736,479,436,20,22,0,479,4,9,7,484590,0,,,,,1.15,1.15,202604-W1
X,"Learn automation to become a developer.
Learn automation to become an IT Pro.
Learn automation if you’re a business user.

No matter your path, the right skills can change everything.",SENT,Microsoft Learn,TWITTER,Emma Casey,MSFT Learn | AON (Universal),https://twitter.com/MicrosoftLearn/status/2043856765528240361,2026-04-13 21:00:00,2026-04-13 21:00:00,,04-13-2026 21:00,Monday,21:00,, , ,Not aligned to a product, ,MSFT Learn | Agency (Dojo) created,General,,Text,https://twitter.com/MicrosoftLearn/status/2043856765528240361,Microsoft Learn,,Conversation,,46794,1839,1623,41,165,0,1839,17,21,3,491926,0,,,,,3.93,3.93,202604-W2
X,"Modern IT roles sit at the intersection of infrastructure, security, and AI. Explore the new Microsoft Certifications available today (with more coming soon), and get started with free self-paced training, practice assessments, and additional exam-readiness resources to help you demonstrate your ability to support the systems organizations rely on next: https://aiskillsnavigator.microsoft.com/credentials/?UTM_Source=Credentials_social&UTM_Medium=social&UTM_Campaign=X",SENT,Microsoft Learn,TWITTER,Emma Casey,MSFT Learn | OBO (Universal),https://twitter.com/MicrosoftLearn/status/2042769603021946900,2026-04-10 21:00:00,2026-04-10 21:00:01,,04-10-2026 21:00,Friday,21:00,, , ,Microsoft Certifications, ,MSFT Learn | Microsoft created,IT Pro,,Photo,https://twitter.com/MicrosoftLearn/status/2042769603021946900,Microsoft Learn,,Informational,ASN,51148,1598,831,3,83,1473,1598,1,2,0,489326,0,,,,,3.12,3.12,202604-W2
X,"Let’s level up your Azure skills this week. If your level is:
• Beginner: Create an AI agent → Microsoft Applied Skills: Create an AI agent
• Intermediate: Build a generative AI chat app → Microsoft Applied Skills: Build a generative AI chat app
• Advanced: Develop generative AI apps with Azure OpenAI and SK → Microsoft Applied Skills: Develop generative AI apps with Azure OpenAI and Semantic Kernel",SENT,Microsoft Learn,TWITTER,Emma Casey,MSFT Learn | AON (Universal),https://twitter.com/MicrosoftLearn/status/2042709203647709230,2026-04-10 17:00:00,2026-04-10 17:00:00,,04-10-2026 17:00,Friday,17:00,, , ,Microsoft Applied Skills, ,MSFT Learn | Agency (Dojo) created,Developer,,Text,https://twitter.com/MicrosoftLearn/status/2042709203647709230,Microsoft Learn,,Informational,,55267,1474,1350,8,113,0,1474,3,4,1,485930,0,,,,,2.67,2.67,202604-W2
X,"Join the Microsoft Agent-a-thon on May 6 to explore the three levels of agent creation:

• Level 1: Explorer | Build your first AI agent
• Level 2: Commander | Build powerful AI agents
• Level 3: Master | Build scalable agents with Microsoft technologies

Which level are you stepping into?
Secure your spot and register today: https://aka.ms/Agentathon_May2026",SENT,Microsoft Learn,TWITTER,Emma Casey,MSFT Learn | OBO (Universal),https://twitter.com/MicrosoftLearn/status/2047843035312988415,2026-04-24 21:00:00,2026-04-24 21:00:01,,04-24-2026 21:00,Friday,21:00,, , ,Other, ,MSFT Learn | Microsoft created,General,,Link,https://twitter.com/MicrosoftLearn/status/2047843035312988415,Microsoft Learn,,Informational,Other,58924,3721,832,12,122,2491,3721,3,8,1,494958,0,,,,,6.31,6.31,202604-W4
LinkedIn,"AI solutions are moving fast and the skills needed to build them are evolving just as quickly.
Show you’re ready to build AI solutions with new Microsoft Certification exams for AI solution developers and agent builders, now in beta. Get ready with free exam prep resources and then be among the first to be #MicrosoftCertified with these exams. The first 300 candidates per exam can get 80% off.
🔹AI‑901 (beta): Learn how to implement AI solutions using Microsoft Foundry across common workloads like generative AI, speech, vision, and information extraction.
🔹AI‑103 (beta): Build and deploy scalable AI apps and agents on Azure using generative AI, multimodal development, and responsible AI practices.
🔹AB‑620 (beta): Design and manage secure, enterprise‑ready agents in Microsoft Copilot Studio that automate tasks and integrate with real business systems.

Explore the blogs for exam prep resources and offer details and then register now to be among the first to prove your expertise
🔗 AI‑901 blog: https://aka.ms/AI901CertificationBlog?wt.mc_id=credentials_changes_blog_wwl_LinkedIn
🔗 AI-103 blog: https://aka.ms/AI103CertificationBetaBlog?wt.mc_id=credentials_changes_blog_wwl_LinkedIn
🔗 AB-620 blog: https://aka.ms/AB620CertificationBetaBlog?wt.mc_id=credentials_changes_blog_wwl_LinkedIn",SENT,Microsoft Learn,LINKEDIN_COMPANY,Emma Casey,MSFT Learn | OBO (Universal),https://www.linkedin.com/feed/update/urn:li:share:7452823551054737408,2026-04-22 17:00:00,2026-04-22 17:00:01,,04-22-2026 17:00,Wednesday,17:00,, , ,Blog, ,MSFT Learn | Microsoft created,Developer,,Photo,https://www.linkedin.com/feed/update/urn:li:share:7452823551054737408,Microsoft Learn,,Informational,Other,62264,3605,813,13,144,3409,3605,6,5,2,1140068,0,,,,,5.79,5.79,202604-W4
X,"The 5 generative AI models every leader should know:
1. Large Language Models (LLMs) = generate and understand natural language text
2. Code Models = specialized in programming languages and code generation
3. Diffusion Models = generate images from text prompts
4. Multimodal Models = handle multiple input types across text, images, and audio
5. Domain‑Specific Models = fine-tuned for specific industries or tasks",SENT,Microsoft Learn,TWITTER,Emma Casey,MSFT Learn | AON (Universal),https://twitter.com/MicrosoftLearn/status/2044204053727437301,2026-04-14 20:00:00,2026-04-14 20:00:00,,04-14-2026 20:00,Tuesday,20:00,, , ,Not aligned to a product, ,MSFT Learn | Microsoft created,Decision Maker/Executive,,Text,https://twitter.com/MicrosoftLearn/status/2044204053727437301,Microsoft Learn,,Educational,,64570,1543,1325,18,190,0,1543,9,7,2,492452,0,,,,,2.39,2.39,202604-W2
LinkedIn,"Ready to unlock AI productivity?
Build your first AI agent with Copilot Agent Builder and learn the fundamentals of agent creation using simple, no‑code tools.
• Follow a guided, step‑by‑step experience on our early‑access platform hosted by Founderz
• Get real‑time support
• Compete for prizes, including a Microsoft Surface Pro grand prize
Register and join us May 6 https://aka.ms/Agentathon_May2026",SENT,Microsoft Learn,LINKEDIN_COMPANY,Emma Casey,MSFT Learn | OBO (Universal),https://www.linkedin.com/feed/update/urn:li:share:7447976611666235393,2026-04-09 08:00:00,2026-04-09 08:00:01,,04-09-2026 08:00,Thursday,08:00,, , ,Other, ,MSFT Learn | Microsoft created,General,,Photo,https://www.linkedin.com/feed/update/urn:li:share:7447976611666235393,Microsoft Learn,,Informational,Other,74960,5647,1119,17,256,3491,5647,3,14,0,1123970,0,,,,,7.53,7.53,202604-W2
X,"If you’re putting an AI agent into production, log every action from day one. Not just errors, everything.

Traceability is what makes it reliable over time.",SENT,Microsoft Learn,TWITTER,Emma Casey,MSFT Learn | AON (Universal),https://twitter.com/MicrosoftLearn/status/2049505100335391094,2026-04-29 11:04:28,2026-04-29 11:04:28,,04-29-2026 11:04,Wednesday,11:00,, , ,Not aligned to a product, ,MSFT Learn | Agency (Dojo) created,IT Pro,,Text,https://twitter.com/MicrosoftLearn/status/2049505100335391094,Microsoft Learn,,Conversation,,76172,1466,1281,54,120,0,1466,16,25,13,495395,0,,,,,1.92,1.92,202604-W5
X,"Before learning cloud tools, understand:
- networking basics
- identity & access
- cost implications
Which one of these three do you want to learn more of next? We’ll send you a link to a module!",SENT,Microsoft Learn,TWITTER,Emma Casey,MSFT Learn | AON (Universal),https://twitter.com/MicrosoftLearn/status/2042965894763012167,2026-04-11 10:00:00,2026-04-11 10:00:00,,04-11-2026 10:00,Saturday,10:00,, , ,Not aligned to a product, ,MSFT Learn | Agency (Dojo) created,IT Pro,,Text,https://twitter.com/MicrosoftLearn/status/2042965894763012167,Microsoft Learn,,Conversation,,94923,2761,2258,300,191,0,2761,20,275,5,489326,0,,,,,2.91,2.91,202604-W2
X,"A simple way to think about AI agents:
LLM = reasoning
Tools = actions
Memory = context
Agents combine all three.",SENT,Microsoft Learn,TWITTER,Emma Casey,MSFT Learn | AON (Universal),https://twitter.com/MicrosoftLearn/status/2040100766149460221,2026-04-03 12:15:00,2026-04-03 12:15:00,,04-03-2026 12:15,Friday,12:00,, , ,Not aligned to a product, ,MSFT Learn | Agency (Dojo) created,General,,Text,https://twitter.com/MicrosoftLearn/status/2040100766149460221,Microsoft Learn,,Conversation,,150785,3715,3235,72,381,0,3715,23,30,19,483866,0,,,,,2.46,2.46,202604-W1
X,"New AI Certification exams are now in beta.
Build real‑world AI & agentic skills from fundamentals to enterprise‑ready solutions:
🔗 AI‑901 – Implement AI solutions using Microsoft Foundry. https://aka.ms/AI901CertificationBlog?wt.mc_id=credentials_changes_blog_wwl_X
🔗 AI‑103 – Build scalable AI apps & agents on Azure. https://aka.ms/AI103CertificationBetaBlog?wt.mc_id=credentials_changes_blog_wwl_X
🔗 AB‑620 – Design enterprise‑ready agents in Copilot Studio. https://aka.ms/AB620CertificationBetaBlog?wt.mc_id=credentials_changes_blog_wwl_X

",SENT,Microsoft Learn,TWITTER,Emma Casey,MSFT Learn | OBO (Universal),https://twitter.com/MicrosoftLearn/status/2047057860253651385,2026-04-22 17:00:00,2026-04-22 17:00:01,,04-22-2026 17:00,Wednesday,17:00,, , ,Blog, ,MSFT Learn | Microsoft created,Developer,,Photo,https://twitter.com/MicrosoftLearn/status/2047057860253651385,Microsoft Learn,,Informational,Other,738632,8708,2546,46,399,19729,8708,17,23,6,493616,0,,,,,1.18,1.18,202604-W4
X,"If you want to get Microsoft AI certified, start here:
• Level 1: Azure AI Fundamentals (AI-900)
• Level 2: Azure AI Engineer Associate (AI-102)
• Level 3: Azure Solutions Architect Expert (AZ-305) (not AI‑specific, but useful for architecting AI solutions)",SENT,Microsoft Learn,TWITTER,Emma Casey,MSFT Learn | AON (Universal),https://twitter.com/MicrosoftLearn/status/2042346818244145467,2026-04-09 17:00:00,2026-04-09 17:00:01,,04-09-2026 17:00,Thursday,17:00,, , ,Microsoft Certifications, ,MSFT Learn | Agency (Dojo) created,General,,Text,https://twitter.com/MicrosoftLearn/status/2042346818244145467,Microsoft Learn,,Informational,,3997884,20898,18775,193,1832,0,20898,24,141,28,484631,0,,,,,0.52,0.52,202604-W2
